split,frame,hand_slot,recovered_tool,containment,margin,img_h,img_w
test,07_1_1158,Right Hand Tool,Needle Holders,0.9834,0.9834,1080,1920
test,07_1_1391,Right Hand Tool,Scissors,0.9991,0.9991,1080,1920
test,05_2_0203,Right Hand Tool,Tweezers,0.9773,0.7393,1080,1920
test,04_1_0664,Right Hand Tool,Electric Cautery,0.9961,0.9961,1080,1920
test,07_1_0410,Right Hand Tool,Scissors,0.9969,0.4647,1080,1920
test,07_1_1411,Right Hand Tool,Scissors,0.9904,0.9904,1080,1920
test,07_1_1300,Right Hand Tool,Needle Holders,1.0,0.9968,1080,1920
test,04_1_1616,Left Hand Tool,Tweezers,0.9954,0.9954,1080,1920
test,04_1_0929,Two Hands Tool,Forceps,0.933,0.8863,1080,1920
test,04_1_0963,Two Hands Tool,Forceps,0.9662,0.9651,1080,1920
test,07_1_0950,Left Hand Tool,Gauze,1.0,0.8016,1080,1920
test,07_1_1332,Right Hand Tool,Needle Holders,0.9982,0.9982,1080,1920
test,04_1_1370,Right Hand Tool,Needle Holders,0.9697,0.9697,1080,1920
test,04_1_0930,Left Hand Tool,Forceps,0.9814,0.9731,1080,1920
test,04_1_1602,Right Hand Tool,Needle Holders,0.9993,0.9993,1080,1920
test,04_1_1627,Left Hand Tool,Tweezers,0.9921,0.9869,1080,1920
test,07_1_0749,Right Hand Tool,Tweezers,1.0,0.6919,1080,1920
test,04_1_1657,Right Hand Tool,Needle Holders,0.978,0.9649,1080,1920
test,05_2_0168,Two Hands Tool,Tweezers,0.9996,0.4129,1080,1920
test,07_1_1500,Left Hand Tool,Tweezers,0.0,0.0,1080,1920
test,04_1_1541,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
test,04_1_1594,Right Hand Tool,Needle Holders,0.9546,0.9546,1080,1920
test,07_1_1226,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
test,04_1_1489,Right Hand Tool,Tweezers,0.0,0.0,1080,1920
test,07_1_0789,Left Hand Tool,Forceps,0.9772,0.963,1080,1920
test,04_1_1515,Left Hand Tool,Tweezers,0.9987,0.9987,1080,1920
test,07_1_1177,Left Hand Tool,Tweezers,0.9988,0.9988,1080,1920
test,07_1_0828,Right Hand Tool,Gauze,1.0,1.0,1080,1920
test,07_1_1247,Left Hand Tool,Tweezers,0.9902,0.9902,1080,1920
test,04_1_0627,Left Hand Tool,Tweezers,0.9945,0.9945,1080,1920
test,04_1_0905,Left Hand Tool,Retractor,0.9973,0.9973,1080,1920
test,07_1_0273,Left Hand Tool,Gauze,1.0,0.4693,1080,1920
test,04_1_1596,Left Hand Tool,Tweezers,0.9913,0.9913,1080,1920
test,07_1_0509,Left Hand Tool,Tweezers,0.9963,0.9963,1080,1920
test,04_1_1128,Two Hands Tool,Scalpel,0.957,0.957,1080,1920
test,04_1_0733,Right Hand Tool,Forceps,0.987,0.987,1080,1920
test,04_1_1455,Left Hand Tool,Tweezers,0.9725,0.9725,1080,1920
test,07_1_0325,Left Hand Tool,Gauze,0.998,0.0085,1080,1920
test,04_1_1201,Left Hand Tool,Retractor,0.9527,0.9527,1080,1920
test,04_1_1676,Right Hand Tool,Needle Holders,0.9917,0.9917,1080,1920
test,07_1_1218,Right Hand Tool,Needle Holders,0.9265,0.9265,1080,1920
test,07_1_0478,Left Hand Tool,Tweezers,0.996,0.996,1080,1920
test,05_2_0041,Right Hand Tool,Tweezers,0.9856,0.3122,1080,1920
test,07_1_0576,Two Hands Tool,Gauze,0.9996,0.9639,1080,1920
test,04_1_0588,Right Hand Tool,Scalpel,0.9799,0.9799,1080,1920
test,04_1_1549,Right Hand Tool,Needle Holders,0.9493,0.9081,1080,1920
test,07_1_0337,Right Hand Tool,Hook,1.0,0.4637,1080,1920
test,04_1_1167,Right Hand Tool,Forceps,0.9152,0.9152,1080,1920
test,04_1_1550,Left Hand Tool,Tweezers,0.9768,0.9768,1080,1920
test,04_1_1484,Right Hand Tool,Needle Holders,0.9972,0.9972,1080,1920
test,04_1_1606,Right Hand Tool,Needle Holders,0.9758,0.9758,1080,1920
test,04_1_1368,Right Hand Tool,Tweezers,0.0854,0.0113,1080,1920
test,07_1_1073,Right Hand Tool,Bipolar Forceps,0.9981,0.7254,1080,1920
test,07_1_0317,Right Hand Tool,Scissors,0.9936,0.2055,1080,1920
test,04_1_0660,Left Hand Tool,Forceps,0.9165,0.5568,1080,1920
test,04_1_1583,Right Hand Tool,Tweezers,0.0,0.0,1080,1920
test,07_1_0323,Left Hand Tool,Gauze,0.9975,0.0008,1080,1920
test,04_1_0640,Right Hand Tool,Forceps,1.0,1.0,1080,1920
test,07_1_0987,Right Hand Tool,Bipolar Forceps,0.9435,0.9434,1080,1920
test,04_1_1632,Right Hand Tool,Needle Holders,0.9632,0.9632,1080,1920
test,07_1_1451,Left Hand Tool,Tweezers,0.9726,0.9726,1080,1920
test,07_1_0143,Left Hand Tool,Gauze,0.9512,0.9512,1080,1920
test,04_1_1560,Right Hand Tool,Needle Holders,0.8981,0.8975,1080,1920
test,04_1_1588,Right Hand Tool,Needle Holders,0.9849,0.9849,1080,1920
test,04_1_0746,Left Hand Tool,Retractor,1.0,1.0,1080,1920
test,04_1_0913,Right Hand Tool,Forceps,0.951,0.951,1080,1920
test,04_1_1403,Right Hand Tool,Needle Holders,0.9872,0.9872,1080,1920
test,07_1_0992,Right Hand Tool,Bipolar Forceps,0.9818,0.6851,1080,1920
test,04_1_1051,Right Hand Tool,Forceps,0.9103,0.9103,1080,1920
test,04_1_1581,Left Hand Tool,Needle Holders,0.0,0.0,1080,1920
test,04_1_0999,Right Hand Tool,Electric Cautery,0.9997,0.9912,1080,1920
test,04_1_1268,Left Hand Tool,Retractor,0.2769,0.2243,1080,1920
test,07_1_1009,Right Hand Tool,Bipolar Forceps,0.9974,0.6254,1080,1920
test,05_2_0053,Two Hands Tool,Mouth Gag,0.2412,0.2412,1080,1920
test,07_1_0688,Left Hand Tool,Tweezers,0.9987,0.9197,1080,1920
test,07_1_1586,Right Hand Tool,Forceps,0.9806,0.879,1080,1920
test,07_1_0132,Left Hand Tool,Syringe,0.837,0.837,1080,1920
test,04_1_1587,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
test,04_1_1373,Right Hand Tool,Needle Holders,0.9996,0.9996,1080,1920
test,07_1_0706,Left Hand Tool,Tweezers,0.9588,0.9588,1080,1920
test,04_1_0526,Left Hand Tool,Gauze,0.9998,0.9998,1080,1920
test,07_1_0694,Left Hand Tool,Tweezers,0.9685,0.91,1080,1920
test,04_1_0686,Left Hand Tool,Forceps,0.9982,0.7784,1080,1920
test,04_1_0738,Right Hand Tool,Forceps,0.9958,0.9958,1080,1920
test,07_1_0499,Right Hand Tool,Bipolar Forceps,1.0,0.9753,1080,1920
test,07_1_1504,Left Hand Tool,Forceps,0.991,0.991,1080,1920
test,04_1_1453,Left Hand Tool,Tweezers,0.9946,0.9946,1080,1920
test,04_1_0622,Right Hand Tool,Electric Cautery,0.9949,0.9949,1080,1920
test,07_1_0276,Right Hand Tool,Scalpel,1.0,0.976,1080,1920
test,04_1_1684,Left Hand Tool,Tweezers,0.9917,0.9917,1080,1920
test,04_1_1407,Left Hand Tool,Tweezers,0.999,0.9955,1080,1920
test,07_1_0510,Left Hand Tool,Tweezers,0.9998,0.9998,1080,1920
test,07_1_1120,Two Hands Tool,Gauze,0.9968,0.7491,1080,1920
test,05_2_0236,Right Hand Tool,Tweezers,0.9692,0.5551,1080,1920
test,04_1_1188,Right Hand Tool,Electric Cautery,0.9811,0.9811,1080,1920
test,07_1_1288,Right Hand Tool,Needle Holders,0.9993,0.9993,1080,1920
test,07_1_0316,Right Hand Tool,Hook,1.0,0.7156,1080,1920
test,05_2_0079,Two Hands Tool,Mouth Gag,0.9984,0.9984,1080,1920
test,07_1_1295,Right Hand Tool,Needle Holders,0.9966,0.9966,1080,1920
test,04_1_1679,Right Hand Tool,Needle Holders,0.9991,0.9991,1080,1920
test,05_2_0034,Left Hand Tool,Scissors,0.9657,0.7562,1080,1920
test,07_1_1335,Left Hand Tool,Tweezers,0.9982,0.9931,1080,1920
test,04_1_0967,Right Hand Tool,Forceps,0.9453,0.9242,1080,1920
test,07_1_1455,Left Hand Tool,Tweezers,0.981,0.981,1080,1920
test,04_1_0610,Right Hand Tool,Retractor,0.9991,0.9991,1080,1920
test,07_1_0282,Left Hand Tool,Gauze,0.9918,0.7079,1080,1920
test,07_1_0492,Right Hand Tool,Scissors,0.9233,0.8466,1080,1920
test,07_1_1408,Right Hand Tool,Scissors,0.9984,0.9915,1080,1920
test,07_1_1557,Right Hand Tool,Forceps,0.9539,0.9539,1080,1920
test,04_1_1185,Right Hand Tool,Electric Cautery,0.9972,0.9972,1080,1920
test,04_1_0521,Right Hand Tool,Syringe,1.0,1.0,1080,1920
test,07_1_0334,Left Hand Tool,Tweezers,1.0,0.0,1080,1920
test,07_1_0996,Left Hand Tool,Tweezers,0.9406,0.8168,1080,1920
test,04_1_0864,Right Hand Tool,Scissors,0.9905,0.6621,1080,1920
test,04_1_0820,Right Hand Tool,Electric Cautery,0.999,0.999,1080,1920
test,04_1_1260,Right Hand Tool,Syringe,0.1297,0.1297,1080,1920
test,05_2_0032,Two Hands Tool,Mouth Gag,0.3702,0.3702,1080,1920
test,04_1_1028,Two Hands Tool,Forceps,0.9525,0.9525,1080,1920
test,07_1_0482,Right Hand Tool,Scissors,0.9565,0.9565,1080,1920
test,04_1_1039,Left Hand Tool,Forceps,0.9928,0.9928,1080,1920
test,07_1_0514,Left Hand Tool,Tweezers,0.9975,0.9975,1080,1920
test,04_1_0590,Right Hand Tool,Scalpel,0.9901,0.9901,1080,1920
test,05_2_0149,Right Hand Tool,Tweezers,0.9568,0.5745,1080,1920
test,07_1_1163,Left Hand Tool,Tweezers,0.9904,0.9904,1080,1920
test,07_1_0289,Left Hand Tool,Gauze,0.9997,0.6186,1080,1920
test,04_1_1489,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
test,07_1_0345,Right Hand Tool,Hook,0.9808,0.775,1080,1920
test,07_1_0972,Left Hand Tool,Forceps,0.9819,0.4661,1080,1920
test,04_1_0870,Right Hand Tool,Forceps,0.999,0.999,1080,1920
test,07_1_1331,Left Hand Tool,Tweezers,0.9897,0.9893,1080,1920
test,07_1_1405,Right Hand Tool,Scissors,0.9944,0.8438,1080,1920
test,07_1_1114,Right Hand Tool,Syringe,0.9986,0.6023,1080,1920
test,07_1_0511,Right Hand Tool,Scissors,0.9646,0.9642,1080,1920
test,07_1_1401,Right Hand Tool,Scissors,1.0,1.0,1080,1920
test,04_1_1168,Right Hand Tool,Forceps,0.9638,0.9638,1080,1920
test,07_1_0556,Left Hand Tool,Gauze,0.9769,0.7979,1080,1920
test,04_1_0737,Left Hand Tool,Retractor,0.9864,0.9679,1080,1920
test,07_1_0475,Right Hand Tool,Scissors,1.0,1.0,1080,1920
test,07_1_1472,Left Hand Tool,Tweezers,0.9929,0.8794,1080,1920
test,07_1_0414,Right Hand Tool,Scissors,1.0,0.7762,1080,1920
test,07_1_0629,Right Hand Tool,Forceps,0.9971,0.6681,1080,1920
test,04_1_1635,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
test,07_1_0734,Left Hand Tool,Tweezers,0.9883,0.9883,1080,1920
test,04_1_1545,Right Hand Tool,Needle Holders,0.9697,0.9697,1080,1920
test,04_1_0644,Two Hands Tool,Forceps,0.9945,0.9945,1080,1920
test,07_1_0736,Right Hand Tool,Scissors,1.0,0.8878,1080,1920
test,04_1_1261,Left Hand Tool,Syringe,0.3164,0.3164,1080,1920
test,07_1_0710,Left Hand Tool,Tweezers,0.9945,0.9945,1080,1920
test,07_1_1574,Two Hands Tool,Needle Holders,0.1613,0.1595,1080,1920
test,05_2_0050,Two Hands Tool,Mouth Gag,0.5747,0.5747,1080,1920
test,07_1_1505,Right Hand Tool,Tweezers,1.0,1.0,1080,1920
test,05_2_0066,Right Hand Tool,Mouth Gag,0.2604,0.2604,1080,1920
test,04_1_0768,Right Hand Tool,Forceps,0.9929,0.9929,1080,1920
test,07_1_1552,Right Hand Tool,Forceps,0.9933,0.9933,1080,1920
test,07_1_0460,Left Hand Tool,Gauze,0.9749,0.5521,1080,1920
test,04_1_0908,Right Hand Tool,Forceps,0.9801,0.9801,1080,1920
test,07_1_0773,Left Hand Tool,Tweezers,0.9954,0.9954,1080,1920
test,07_1_1263,Left Hand Tool,Tweezers,0.9917,0.9917,1080,1920
test,07_1_1008,Right Hand Tool,Bipolar Forceps,0.9476,0.6775,1080,1920
test,07_1_1199,Left Hand Tool,Tweezers,0.0134,0.0001,1080,1920
test,07_1_0349,Left Hand Tool,Tweezers,0.9967,0.9548,1080,1920
test,04_1_0911,Left Hand Tool,Retractor,0.9929,0.9929,1080,1920
test,07_1_0982,Left Hand Tool,Gauze,0.9765,0.9612,1080,1920
test,04_1_1054,Right Hand Tool,Forceps,0.9771,0.9771,1080,1920
test,07_1_1031,Right Hand Tool,Bipolar Forceps,0.9699,0.4258,1080,1920
test,07_1_0137,Left Hand Tool,Syringe,0.9703,0.9703,1080,1920
test,07_1_1343,Left Hand Tool,Tweezers,1.0,0.996,1080,1920
test,07_1_0585,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
test,04_1_1446,Left Hand Tool,Tweezers,0.9781,0.5168,1080,1920
test,04_1_0915,Two Hands Tool,Forceps,0.9157,0.8945,1080,1920
test,07_1_1075,Left Hand Tool,Tweezers,0.9837,0.9837,1080,1920
test,04_1_0822,Two Hands Tool,Forceps,0.9981,0.9981,1080,1920
test,04_1_0797,Right Hand Tool,Electric Cautery,0.9982,0.8578,1080,1920
test,07_1_0428,Left Hand Tool,Gauze,0.9976,0.732,1080,1920
test,04_1_0943,Right Hand Tool,Forceps,0.9955,0.9955,1080,1920
test,07_1_0969,Right Hand Tool,Gauze,0.9795,0.2979,1080,1920
test,07_1_0925,Right Hand Tool,Scalpel,0.9657,0.9657,1080,1920
test,04_1_0562,Right Hand Tool,Syringe,1.0,1.0,1080,1920
test,04_1_0604,Left Hand Tool,Retractor,0.9505,0.9505,1080,1920
test,04_1_1401,Left Hand Tool,Tweezers,0.9614,0.9614,1080,1920
test,07_1_1226,Right Hand Tool,Needle Holders,0.9975,0.9975,1080,1920
test,04_1_1220,Right Hand Tool,Electric Cautery,1.0,1.0,1080,1920
test,04_1_0523,Left Hand Tool,Gauze,1.0,1.0,1080,1920
test,07_1_1259,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
test,07_1_0419,Left Hand Tool,Tweezers,0.9964,0.4064,1080,1920
test,07_1_0968,Left Hand Tool,Gauze,0.9948,0.0189,1080,1920
test,07_1_1333,Right Hand Tool,Needle Holders,0.9992,0.9992,1080,1920
test,04_1_1497,Left Hand Tool,Tweezers,0.9975,0.9975,1080,1920
test,07_1_0634,Right Hand Tool,Scissors,0.9947,0.9046,1080,1920
test,07_1_1336,Right Hand Tool,Needle Holders,0.9967,0.9967,1080,1920
test,04_1_1116,Right Hand Tool,Scalpel,0.9974,0.9974,1080,1920
test,04_1_1213,Right Hand Tool,Retractor,1.0,0.1246,1080,1920
test,07_1_1310,Right Hand Tool,Tweezers,0.8895,0.8895,1080,1920
test,04_1_0722,Right Hand Tool,Forceps,0.8885,0.8885,1080,1920
test,07_1_1004,Left Hand Tool,Tweezers,0.9864,0.9864,1080,1920
test,04_1_0845,Right Hand Tool,Electric Cautery,0.9974,0.9974,1080,1920
test,04_1_0891,Right Hand Tool,Forceps,0.9953,0.9953,1080,1920
test,04_1_0789,Two Hands Tool,Forceps,0.9907,0.9907,1080,1920
test,07_1_0567,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
test,04_1_0528,Two Hands Tool,Syringe,0.9984,0.9984,1080,1920
test,04_1_1408,Left Hand Tool,Tweezers,0.993,0.993,1080,1920
test,07_1_0569,Right Hand Tool,Gauze,0.9979,0.8986,1080,1920
test,04_1_0751,Left Hand Tool,Forceps,1.0,1.0,1080,1920
test,07_1_1188,Left Hand Tool,Tweezers,0.9926,0.9926,1080,1920
test,04_1_1607,Left Hand Tool,Tweezers,0.9702,0.9702,1080,1920
test,07_1_0451,Left Hand Tool,Tweezers,1.0,0.7541,1080,1920
test,04_1_0743,Left Hand Tool,Tweezers,0.9963,0.3643,1080,1920
test,04_1_1412,Left Hand Tool,Tweezers,0.9894,0.9894,1080,1920
test,07_1_1333,Left Hand Tool,Tweezers,0.9974,0.9974,1080,1920
test,07_1_0761,Left Hand Tool,Tweezers,0.9489,0.9489,1080,1920
test,04_1_1642,Left Hand Tool,Tweezers,0.9886,0.9886,1080,1920
test,07_1_0716,Left Hand Tool,Tweezers,0.996,0.996,1080,1920
test,07_1_0432,Left Hand Tool,Gauze,1.0,0.7761,1080,1920
test,07_1_1458,Right Hand Tool,Needle Holders,0.9984,0.9984,1080,1920
test,04_1_1371,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
test,07_1_1604,Right Hand Tool,Forceps,0.9563,0.9563,1080,1920
test,07_1_1527,Right Hand Tool,Scissors,0.2886,0.2348,1080,1920
test,07_1_0472,Right Hand Tool,Scissors,0.9902,0.9902,1080,1920
test,07_1_0719,Left Hand Tool,Tweezers,0.9995,0.9995,1080,1920
test,04_1_0891,Left Hand Tool,Retractor,1.0,1.0,1080,1920
test,07_1_1416,Left Hand Tool,Tweezers,0.9962,0.9962,1080,1920
test,04_1_0530,Right Hand Tool,Syringe,0.9981,0.9981,1080,1920
test,04_1_1559,Right Hand Tool,Needle Holders,0.9876,0.9876,1080,1920
test,07_1_1388,Right Hand Tool,Scissors,0.9888,0.9888,1080,1920
test,07_1_1017,Left Hand Tool,Tweezers,0.9746,0.9614,1080,1920
test,04_1_1462,Left Hand Tool,Tweezers,0.9826,0.9826,1080,1920
test,07_1_1317,Left Hand Tool,Forceps,0.9493,0.9493,1080,1920
test,07_1_1289,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
test,07_1_0269,Right Hand Tool,Scalpel,0.9944,0.8459,1080,1920
test,07_1_0429,Right Hand Tool,Bipolar Forceps,0.9995,0.9898,1080,1920
test,07_1_1071,Right Hand Tool,Bipolar Forceps,0.9984,0.6968,1080,1920
test,07_1_1225,Right Hand Tool,Needle Holders,0.935,0.935,1080,1920
test,04_1_0550,Two Hands Tool,Syringe,0.9967,0.9967,1080,1920
test,05_2_0023,Right Hand Tool,Mouth Gag,0.2764,0.2764,1080,1920
test,04_1_0696,Right Hand Tool,Electric Cautery,0.9983,0.2914,1080,1920
test,05_2_0024,Right Hand Tool,Mouth Gag,0.3391,0.3391,1080,1920
test,04_1_0945,Right Hand Tool,Forceps,0.9986,0.9986,1080,1920
test,04_1_1263,Left Hand Tool,Syringe,0.182,0.182,1080,1920
test,07_1_1656,Left Hand Tool,Forceps,0.9612,0.9612,1080,1920
test,07_1_1185,Right Hand Tool,Needle Holders,0.9934,0.9934,1080,1920
test,07_1_0523,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
test,07_1_0166,Left Hand Tool,Gauze,0.9476,0.2774,1080,1920
test,07_1_0412,Left Hand Tool,Tweezers,0.9967,0.2514,1080,1920
test,04_1_0922,Left Hand Tool,Retractor,1.0,1.0,1080,1920
test,04_1_1540,Right Hand Tool,Needle Holders,0.9913,0.9913,1080,1920
test,07_1_0315,Right Hand Tool,Hook,0.9828,0.8929,1080,1920
test,05_2_0233,Right Hand Tool,Tweezers,0.9878,0.4847,1080,1920
test,07_1_1503,Left Hand Tool,Gauze,0.0,0.0,1080,1920
test,07_1_0704,Right Hand Tool,Scissors,0.9997,0.9996,1080,1920
test,04_1_0602,Right Hand Tool,Retractor,1.0,1.0,1080,1920
test,05_2_0065,Right Hand Tool,Mouth Gag,0.4911,0.4911,1080,1920
test,04_1_0564,Right Hand Tool,Syringe,0.999,0.999,1080,1920
test,04_1_1483,Left Hand Tool,Tweezers,0.9914,0.9914,1080,1920
test,07_1_1406,Right Hand Tool,Scissors,0.9619,0.9619,1080,1920
test,04_1_1042,Right Hand Tool,Electric Cautery,0.9973,0.9973,1080,1920
test,04_1_1667,Left Hand Tool,Needle Holders,0.876,0.4182,1080,1920
test,07_1_0731,Left Hand Tool,Tweezers,0.9583,0.9583,1080,1920
test,04_1_1466,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
test,04_1_0972,Right Hand Tool,Forceps,1.0,1.0,1080,1920
test,07_1_1537,Right Hand Tool,Forceps,0.0942,0.0002,1080,1920
test,05_2_0030,Right Hand Tool,Mouth Gag,0.3634,0.3634,1080,1920
test,07_1_1326,Left Hand Tool,Forceps,1.0,1.0,1080,1920
test,04_1_0544,Two Hands Tool,Syringe,1.0,1.0,1080,1920
test,04_1_0705,Right Hand Tool,Electric Cautery,0.9993,0.8986,1080,1920
test,07_1_0964,Left Hand Tool,Forceps,0.9874,0.9874,1080,1920
test,04_1_0883,Right Hand Tool,Retractor,0.989,0.5743,1080,1920
test,04_1_0731,Left Hand Tool,Retractor,1.0,0.9741,1080,1920
test,07_1_1403,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
test,04_1_0808,Right Hand Tool,Forceps,0.9744,0.9744,1080,1920
test,07_1_0286,Right Hand Tool,Scalpel,0.9869,0.8725,1080,1920
test,07_1_0720,Left Hand Tool,Tweezers,0.9996,0.9996,1080,1920
test,04_1_1628,Right Hand Tool,Needle Holders,0.976,0.976,1080,1920
test,04_1_0950,Right Hand Tool,Forceps,1.0,1.0,1080,1920
test,07_1_0142,Left Hand Tool,Gauze,0.9952,0.6593,1080,1920
test,04_1_0892,Two Hands Tool,Forceps,1.0,1.0,1080,1920
test,07_1_0153,Left Hand Tool,Gauze,0.9791,0.1635,1080,1920
test,07_1_0970,Left Hand Tool,Forceps,0.9974,0.9079,1080,1920
test,04_1_1022,Right Hand Tool,Forceps,1.0,1.0,1080,1920
test,04_1_0684,Left Hand Tool,Forceps,0.9912,0.9912,1080,1920
test,07_1_0332,Right Hand Tool,Scissors,1.0,1.0,1080,1920
test,04_1_1113,Right Hand Tool,Scalpel,0.9993,0.9993,1080,1920
test,04_1_1219,Left Hand Tool,Retractor,0.9929,0.7098,1080,1920
test,07_1_0506,Left Hand Tool,Tweezers,0.9861,0.9861,1080,1920
test,07_1_1536,Right Hand Tool,Tweezers,0.0,0.0,1080,1920
test,07_1_1202,Right Hand Tool,Tweezers,0.9685,0.9685,1080,1920
test,04_1_0649,Two Hands Tool,Forceps,0.9989,0.9989,1080,1920
test,04_1_1123,Right Hand Tool,Scalpel,0.9974,0.9974,1080,1920
test,07_1_0759,Left Hand Tool,Tweezers,0.9805,0.9805,1080,1920
test,04_1_1529,Left Hand Tool,Tweezers,0.9956,0.9956,1080,1920
test,04_1_0632,Left Hand Tool,Electric Cautery,1.0,1.0,1080,1920
test,07_1_1671,Two Hands Tool,Forceps,0.1085,0.1085,1080,1920
test,07_1_1309,Left Hand Tool,Forceps,0.0669,0.0669,1080,1920
test,07_1_0619,Left Hand Tool,Forceps,0.8769,0.723,1080,1920
test,07_1_1652,Right Hand Tool,Needle Holders,0.9413,0.8303,1080,1920
test,04_1_0591,Right Hand Tool,Scalpel,0.9961,0.9961,1080,1920
test,07_1_1195,Left Hand Tool,Forceps,0.9943,0.9943,1080,1920
test,07_1_0286,Left Hand Tool,Gauze,1.0,0.5931,1080,1920
test,07_1_0485,Right Hand Tool,Scissors,0.9709,0.9709,1080,1920
test,07_1_1198,Left Hand Tool,Tweezers,0.0299,0.0299,1080,1920
test,04_1_1537,Right Hand Tool,Needle Holders,0.9815,0.9815,1080,1920
test,07_1_0587,Left Hand Tool,Tweezers,0.9923,0.9923,1080,1920
test,04_1_1568,Right Hand Tool,Needle Holders,0.9742,0.9633,1080,1920
test,07_1_0726,Left Hand Tool,Forceps,0.7869,0.7869,1080,1920
test,07_1_0158,Left Hand Tool,Gauze,0.9849,0.1319,1080,1920
test,07_1_1016,Right Hand Tool,Bipolar Forceps,0.9992,0.9992,1080,1920
test,07_1_1587,Left Hand Tool,Tweezers,0.1413,0.1302,1080,1920
test,04_1_1648,Left Hand Tool,Tweezers,0.9693,0.9693,1080,1920
test,04_1_1221,Right Hand Tool,Electric Cautery,0.9982,0.3989,1080,1920
test,07_1_1313,Right Hand Tool,Needle Holders,0.9982,0.9982,1080,1920
test,04_1_1035,Two Hands Tool,Forceps,0.9954,0.9954,1080,1920
test,07_1_1162,Left Hand Tool,Tweezers,0.9995,0.9995,1080,1920
test,07_1_1472,Right Hand Tool,Needle Holders,0.996,0.996,1080,1920
test,04_1_0850,Right Hand Tool,Forceps,0.9982,0.9982,1080,1920
test,04_1_1622,Right Hand Tool,Needle Holders,0.9898,0.9898,1080,1920
test,04_1_0848,Left Hand Tool,Forceps,0.9987,0.9987,1080,1920
test,04_1_0829,Two Hands Tool,Forceps,0.9698,0.9698,1080,1920
test,04_1_0589,Left Hand Tool,Gauze,0.9962,0.4215,1080,1920
test,07_1_1101,Right Hand Tool,Syringe,0.9948,0.6098,1080,1920
test,07_1_1513,Left Hand Tool,Forceps,0.0019,0.0003,1080,1920
test,07_1_1236,Left Hand Tool,Tweezers,0.9833,0.9833,1080,1920
test,07_1_1545,Left Hand Tool,Tweezers,0.011,0.011,1080,1920
test,04_1_1223,Left Hand Tool,Tweezers,0.9956,0.8379,1080,1920
test,07_1_0543,Right Hand Tool,Scissors,0.9514,0.9514,1080,1920
test,07_1_0588,Left Hand Tool,Tweezers,0.9975,0.9975,1080,1920
test,04_1_1431,Right Hand Tool,Needle Holders,0.9864,0.9778,1080,1920
test,07_1_1512,Left Hand Tool,Forceps,0.9926,0.7753,1080,1920
test,04_1_1438,Right Hand Tool,Needle Holders,0.3762,0.3762,1080,1920
test,04_1_1675,Left Hand Tool,Needle Holders,0.1012,0.1012,1080,1920
test,07_1_1520,Two Hands Tool,Forceps,0.9942,0.9884,1080,1920
test,07_1_0463,Left Hand Tool,Gauze,0.9424,0.7487,1080,1920
test,04_1_1000,Left Hand Tool,Forceps,0.9375,0.9233,1080,1920
test,04_1_0764,Right Hand Tool,Forceps,0.8599,0.8599,1080,1920
test,07_1_1299,Right Hand Tool,Needle Holders,0.9983,0.9983,1080,1920
test,04_1_0624,Left Hand Tool,Tweezers,0.9957,0.9957,1080,1920
test,04_1_1163,Right Hand Tool,Forceps,0.9801,0.9801,1080,1920
test,07_1_1286,Right Hand Tool,Suction Cannula,1.0,1.0,1080,1920
test,04_1_0744,Left Hand Tool,Tweezers,0.973,0.2517,1080,1920
test,04_1_1441,Left Hand Tool,Tweezers,0.9961,0.9961,1080,1920
test,05_2_0058,Two Hands Tool,Mouth Gag,0.4391,0.4391,1080,1920
test,04_1_0821,Left Hand Tool,Forceps,0.9947,0.974,1080,1920
test,07_1_0506,Right Hand Tool,Scissors,1.0,0.8947,1080,1920
test,07_1_0489,Left Hand Tool,Tweezers,0.9966,0.915,1080,1920
test,04_1_0689,Right Hand Tool,Electric Cautery,0.9879,0.8699,1080,1920
test,07_1_1274,Left Hand Tool,Tweezers,0.9858,0.947,1080,1920
test,07_1_1260,Left Hand Tool,Tweezers,0.9954,0.8563,1080,1920
test,07_1_1036,Right Hand Tool,Bipolar Forceps,0.9992,0.6461,1080,1920
test,07_1_0318,Right Hand Tool,Scissors,1.0,0.59,1080,1920
